2024-07-16 21:08:53,574 INFO    StreamThr :32758 [internal.py:wandb_internal():85] W&B internal server running at pid: 32758, started at: 2024-07-16 21:08:53.573242
2024-07-16 21:09:13,763 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:14,767 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:15,670 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: status_report
2024-07-16 21:09:15,773 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:16,788 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:17,783 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:18,785 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:19,789 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:20,791 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:21,675 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: status_report
2024-07-16 21:09:21,798 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:22,799 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:23,807 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:24,651 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: stop_status
2024-07-16 21:09:24,653 DEBUG   SenderThread:32758 [sender.py:send_request():406] send_request: stop_status
2024-07-16 21:09:24,807 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:25,809 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:26,775 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: status_report
2024-07-16 21:09:26,814 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-16 21:09:27,121 INFO    Thread-12 :32758 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240716_210853-cnko9jxa/files/config.yaml
2024-07-16 21:09:27,837 DEBUG   HandlerThread:32758 [handler.py:handle_request():158] handle_request: internal_messages
