2024-07-14 23:28:12,842 INFO    StreamThr :68708 [internal.py:wandb_internal():85] W&B internal server running at pid: 68708, started at: 2024-07-14 23:28:12.841606
2024-07-14 23:28:13,780 DEBUG   HandlerThread:68708 [system_monitor.py:probe():223] {'os': 'macOS-14.3-arm64-arm-64bit', 'python': '3.12.4', 'heartbeatAt': '2024-07-15T06:28:13.754953', 'startedAt': '2024-07-15T06:28:12.832145', 'docker': None, 'cuda': None, 'args': ('--model', 'qwen2-0.5B-Instruct', '--dataset_size', '65', '--test_dataset_size', '10', '--dataset_name', 'manual'), 'state': 'running', 'program': '/Users/vedantgaur/Projects/mech-interp-triggers/scripts/train.py', 'codePathLocal': 'scripts/train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'https://github.com/vedantgaur/mech-interp-triggers.git', 'commit': '4cf70a188ff9399527537c5e5a0b4370307eb344'}, 'email': None, 'root': '/Users/vedantgaur/Projects/mech-interp-triggers', 'host': 'Vedants-MacBook-Pro.local', 'username': 'vedantgaur', 'executable': '/Users/vedantgaur/Projects/mech-interp-triggers/myenv/bin/python', 'cpu_count': 11, 'cpu_count_logical': 11, 'cpu_freq': {'current': 4056, 'min': 696, 'max': 4056}, 'cpu_freq_per_core': [{'current': 4056, 'min': 696, 'max': 4056}], 'disk': {'/': {'total': 460.4317207336426, 'used': 13.403987884521484}}, 'gpuapple': {'type': 'Apple M3 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 18.0}}
2024-07-14 23:28:13,780 INFO    HandlerThread:68708 [system_monitor.py:probe():224] Finished collecting system info
2024-07-14 23:28:13,780 INFO    HandlerThread:68708 [system_monitor.py:probe():227] Publishing system info
2024-07-14 23:28:13,780 INFO    HandlerThread:68708 [system_monitor.py:probe():229] Finished publishing system info
2024-07-14 23:28:13,782 DEBUG   SenderThread:68708 [sender.py:send():379] send: files
2024-07-14 23:28:13,782 INFO    SenderThread:68708 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-14 23:28:13,812 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: python_packages
2024-07-14 23:28:13,812 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: python_packages
2024-07-14 23:28:13,813 DEBUG   SenderThread:68708 [sender.py:send():379] send: telemetry
2024-07-14 23:28:13,813 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: stop_status
2024-07-14 23:28:13,813 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: stop_status
2024-07-14 23:28:13,814 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-14 23:28:14,145 INFO    Thread-12 :68708 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/requirements.txt
2024-07-14 23:28:14,145 INFO    Thread-12 :68708 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/wandb-metadata.json
2024-07-14 23:28:14,145 INFO    Thread-12 :68708 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/output.log
2024-07-14 23:28:14,260 INFO    wandb-upload_0:68708 [upload_job.py:push():130] Uploaded file /var/folders/q6/dsjpf5_j4mv9t3rk81kpbsd00000gn/T/tmpdvrooapqwandb/pevi6d4z-wandb-metadata.json
2024-07-14 23:28:14,813 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-14 23:28:15,818 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-14 23:28:16,154 INFO    Thread-12 :68708 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/output.log
2024-07-14 23:28:16,181 DEBUG   SenderThread:68708 [sender.py:send():379] send: telemetry
2024-07-14 23:28:16,609 DEBUG   SenderThread:68708 [sender.py:send():379] send: exit
2024-07-14 23:28:16,609 INFO    SenderThread:68708 [sender.py:send_exit():586] handling exit code: 1
2024-07-14 23:28:16,610 INFO    SenderThread:68708 [sender.py:send_exit():588] handling runtime: 3
2024-07-14 23:28:16,610 INFO    SenderThread:68708 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-14 23:28:16,610 INFO    SenderThread:68708 [sender.py:send_exit():594] send defer
2024-07-14 23:28:16,610 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:16,610 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 0
2024-07-14 23:28:16,610 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:16,610 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-14 23:28:16,610 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 1
2024-07-14 23:28:16,610 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:16,610 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 1
2024-07-14 23:28:16,610 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:16,610 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-14 23:28:16,610 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 2
2024-07-14 23:28:16,610 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:16,610 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 2
2024-07-14 23:28:16,610 INFO    HandlerThread:68708 [system_monitor.py:finish():203] Stopping system monitor
2024-07-14 23:28:16,610 DEBUG   SystemMonitor:68708 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-14 23:28:16,610 DEBUG   SystemMonitor:68708 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-14 23:28:16,610 DEBUG   SystemMonitor:68708 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-14 23:28:16,611 INFO    HandlerThread:68708 [interfaces.py:finish():200] Joined cpu monitor
2024-07-14 23:28:16,611 INFO    HandlerThread:68708 [interfaces.py:finish():200] Joined disk monitor
2024-07-14 23:28:16,611 INFO    HandlerThread:68708 [interfaces.py:finish():200] Joined gpuapple monitor
2024-07-14 23:28:16,611 INFO    HandlerThread:68708 [interfaces.py:finish():200] Joined memory monitor
2024-07-14 23:28:16,611 INFO    HandlerThread:68708 [interfaces.py:finish():200] Joined network monitor
2024-07-14 23:28:16,611 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:16,611 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-14 23:28:16,611 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 3
2024-07-14 23:28:16,611 DEBUG   SenderThread:68708 [sender.py:send():379] send: telemetry
2024-07-14 23:28:16,611 DEBUG   SenderThread:68708 [sender.py:send():379] send: stats
2024-07-14 23:28:16,611 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:16,611 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-14 23:28:16,611 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:16,611 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-14 23:28:16,611 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 4
2024-07-14 23:28:16,611 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:16,611 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 4
2024-07-14 23:28:16,611 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:16,611 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-14 23:28:16,611 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 5
2024-07-14 23:28:16,611 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:16,611 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-14 23:28:16,611 DEBUG   SenderThread:68708 [sender.py:send():379] send: summary
2024-07-14 23:28:16,612 INFO    SenderThread:68708 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-14 23:28:16,612 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:16,612 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-14 23:28:16,612 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 6
2024-07-14 23:28:16,612 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:16,612 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-14 23:28:16,612 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:16,612 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-14 23:28:16,613 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: status_report
2024-07-14 23:28:16,816 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 7
2024-07-14 23:28:16,817 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:16,817 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 7
2024-07-14 23:28:16,817 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:16,817 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-14 23:28:17,159 INFO    Thread-12 :68708 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/config.yaml
2024-07-14 23:28:17,160 INFO    Thread-12 :68708 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/wandb-summary.json
2024-07-14 23:28:17,616 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-14 23:28:18,164 INFO    Thread-12 :68708 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/output.log
2024-07-14 23:28:18,331 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 8
2024-07-14 23:28:18,332 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: poll_exit
2024-07-14 23:28:18,332 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:18,332 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 8
2024-07-14 23:28:18,332 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:18,333 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-14 23:28:18,333 INFO    SenderThread:68708 [job_builder.py:build():440] Attempting to build job artifact
2024-07-14 23:28:18,333 INFO    SenderThread:68708 [job_builder.py:_get_source_type():569] is repo sourced job
2024-07-14 23:28:18,380 INFO    SenderThread:68708 [job_builder.py:build():545] adding wandb-job metadata file
2024-07-14 23:28:18,382 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 9
2024-07-14 23:28:18,382 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:18,382 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-14 23:28:18,382 DEBUG   SenderThread:68708 [sender.py:send():379] send: artifact
2024-07-14 23:28:18,619 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-14 23:28:18,835 INFO    SenderThread:68708 [sender.py:send_artifact():1530] sent artifact job-https___github.com_vedantgaur_mech-interp-triggers.git_scripts_train.py - {'id': 'QXJ0aWZhY3Q6OTc1OTY4NDQ1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI1ODYyMDA0OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTc1OTY4NDQ1', 'versionIndex': 6}}}
2024-07-14 23:28:18,835 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:18,835 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-14 23:28:18,835 INFO    SenderThread:68708 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-14 23:28:19,171 INFO    SenderThread:68708 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/output.log
2024-07-14 23:28:19,172 INFO    SenderThread:68708 [dir_watcher.py:finish():388] scan: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files
2024-07-14 23:28:19,172 INFO    SenderThread:68708 [dir_watcher.py:finish():402] scan save: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/requirements.txt requirements.txt
2024-07-14 23:28:19,172 INFO    SenderThread:68708 [dir_watcher.py:finish():402] scan save: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/output.log output.log
2024-07-14 23:28:19,175 INFO    SenderThread:68708 [dir_watcher.py:finish():402] scan save: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/config.yaml config.yaml
2024-07-14 23:28:19,177 INFO    SenderThread:68708 [dir_watcher.py:finish():402] scan save: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/wandb-summary.json wandb-summary.json
2024-07-14 23:28:19,180 INFO    SenderThread:68708 [dir_watcher.py:finish():402] scan save: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/wandb-metadata.json wandb-metadata.json
2024-07-14 23:28:19,181 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 10
2024-07-14 23:28:19,183 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: poll_exit
2024-07-14 23:28:19,183 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:19,184 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-14 23:28:19,184 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:19,184 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-14 23:28:19,184 INFO    SenderThread:68708 [file_pusher.py:finish():169] shutting down file pusher
2024-07-14 23:28:19,489 INFO    wandb-upload_0:68708 [upload_job.py:push():130] Uploaded file /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/requirements.txt
2024-07-14 23:28:19,547 INFO    wandb-upload_1:68708 [upload_job.py:push():130] Uploaded file /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/output.log
2024-07-14 23:28:19,615 INFO    wandb-upload_3:68708 [upload_job.py:push():130] Uploaded file /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/wandb-summary.json
2024-07-14 23:28:19,623 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-14 23:28:19,623 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: poll_exit
2024-07-14 23:28:19,678 INFO    wandb-upload_2:68708 [upload_job.py:push():130] Uploaded file /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/files/config.yaml
2024-07-14 23:28:19,881 INFO    Thread-11 (_thread_body):68708 [sender.py:transition_state():614] send defer: 11
2024-07-14 23:28:19,882 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:19,882 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-14 23:28:19,882 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:19,883 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-14 23:28:19,883 INFO    SenderThread:68708 [file_pusher.py:join():175] waiting for file pusher
2024-07-14 23:28:19,883 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 12
2024-07-14 23:28:19,884 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:19,884 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-14 23:28:19,884 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:19,885 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-14 23:28:19,885 INFO    SenderThread:68708 [file_stream.py:finish():601] file stream finish called
2024-07-14 23:28:20,628 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-14 23:28:20,684 INFO    SenderThread:68708 [file_stream.py:finish():605] file stream finish is done
2024-07-14 23:28:20,685 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 13
2024-07-14 23:28:20,685 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: poll_exit
2024-07-14 23:28:20,685 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:20,685 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-14 23:28:20,685 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:20,685 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-14 23:28:20,686 INFO    SenderThread:68708 [sender.py:transition_state():614] send defer: 14
2024-07-14 23:28:20,686 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: defer
2024-07-14 23:28:20,686 DEBUG   SenderThread:68708 [sender.py:send():379] send: final
2024-07-14 23:28:20,686 INFO    HandlerThread:68708 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-14 23:28:20,686 DEBUG   SenderThread:68708 [sender.py:send():379] send: footer
2024-07-14 23:28:20,686 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: defer
2024-07-14 23:28:20,686 INFO    SenderThread:68708 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-14 23:28:20,687 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-14 23:28:20,687 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: poll_exit
2024-07-14 23:28:20,687 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: server_info
2024-07-14 23:28:20,688 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: server_info
2024-07-14 23:28:20,688 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-14 23:28:20,689 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: get_summary
2024-07-14 23:28:20,691 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-14 23:28:20,691 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-14 23:28:20,768 DEBUG   SenderThread:68708 [sender.py:send_request():406] send_request: poll_exit
2024-07-14 23:28:20,769 INFO    MainThread:68708 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-07-14 23:28:20,769 INFO    MainThread:68708 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-07-14 23:28:20,769 INFO    MainThread:68708 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-07-14 23:28:20,770 DEBUG   HandlerThread:68708 [handler.py:handle_request():158] handle_request: shutdown
2024-07-14 23:28:20,770 INFO    HandlerThread:68708 [handler.py:finish():882] shutting down handler
2024-07-14 23:28:21,691 INFO    WriterThread:68708 [datastore.py:close():296] close: /Users/vedantgaur/Projects/mech-interp-triggers/wandb/run-20240714_232812-xwoo9e2u/run-xwoo9e2u.wandb
2024-07-14 23:28:21,772 INFO    SenderThread:68708 [sender.py:finish():1608] shutting down sender
2024-07-14 23:28:21,772 INFO    SenderThread:68708 [file_pusher.py:finish():169] shutting down file pusher
2024-07-14 23:28:21,772 INFO    SenderThread:68708 [file_pusher.py:join():175] waiting for file pusher
